url,titre,entreprise,date,lieu,competences,description_nettoyee,tokens
https://www.emploi.ma/offre-emploi-maroc/zos-system-engineer-senior-storagehf-8251975,Z/OS System Engineer Senior Storage(H/F),AFRICASHORE,2026-04-13,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,"TSO, IBM, DB2, VSAM, ZOS, JCL, CICS, MVS","Nous recherchons des profils CV deZOS System Engineer Senior Storage HFpour les transmettre à nos clients dans le cadre de leurs futures campagnes de recrutement.Mission :Mise en œuvre, suivi et gestion technique opérationnelle des opérations,Enrichissement et rechargement des environnements Mainframe zOS dhomologation et de répétition de bascules.Définition des partitions création du socle, SGBD, middlewares transactionnels et flux, service techniques, sécurité, clonage et alimentation de données, interopération avec les environnements mainframe et distribués non mainframe.Suivi et gestion technique dopérations des divers expertises ingénieries systèmes et analyses dexploitations des différents services du centre dexpertises Mainframe.",rechercher;profil;cv;dezos;system;engineer;senior;storage;hfpour;transmettre;client;cadre;future;campagne;recrutement;mission;mise;œuvre;suivre;gestion;technique;opérationnel;opération;enrichissement;rechargemer;environnement;mainframe;zo;dhomologation;répétition;bascule;définition;partition;création;socle;sgbd;middleware;transactionnel;flux;service;technique;sécurité;clonage;alimentation;donnée;interopération;environnement;mainfram;distribuer;non;mainfram;suivre;gestion;technique;dopération;expertise;ingénierie;système;analyse;dexploitation;service;centre;dexpertiser;mainframe
https://www.emploi.ma/offre-emploi-maroc/consultant-sap-mmsdewmppqmcar-hf-8338273,Consultant SAP MM/SD/EWM/PP/QM/CAR (H/F),AFRICASHORE,2026-04-13,Agadir - Béni Mellal-Khénifra - Casablanca-Mohammedia - Dakhla - Errachidia - Fès - Guelmim - Laâyoune - Marrakech-Safi - Meknès - Oujda - Rabat-Salé-Kénitra - Settat - Tanger-Tétouan-Al Hoceïma - International,SAP,"Nous recherchons unConsultant SAP MMSDEWMPPQMCAR HFpour notre client, une société multinationale dans le domaine des services informatiques.Mission :Accompagner et soutenir nos utilisateurs sur leurs activités et problématiques quotidiennes en étant force de proposition pour lamélioration continue de la solution.Mener de bout en bout les enrichissementsprojets validés au carnet de travail Logistique SAP Achats, Stocks voire Production Planning conception, paramétrage, réalisation, tests, conduite du changement, formation, support post go-live avec un fort engagement de résultat et une forte interaction avec les correspondants métiers.Maintenir en état opérationnel le Système dinformation du Client.Superviser et exécuter la résolution des tickets, la livraison des changements et la livraison des versions au sein de l'équipe d'assistance.Fournir une expertise technique fonctionnelle dans l'un ou plusieurs modules SAP : WM, MM, SD, EWM, PP, QM, CAR...Maintenir la connectivité et l'évolutivité.Assurer la continuité des activités métier en production.Assistance à la mise en production.Formation et support des utilisateurs.Assurer un reporting et un pilotage de vos activités avec la documentation nécessaire associée.",rechercher;unconsulter;sap;mmsdewmppqmcar;hfpour;client;société;multinational;domaine;service;informatique;mission;accompagner;soutenir;utilisateur;activité;problématique;quotidien;force;proposition;lamélioration;continuer;solution;mener;bout;bout;enrichissementsprojet;valider;carnet;travail;logistique;sap;achats;stock;voire;production;planning;conception;paramétrage;réalisation;test;conduite;changement;formation;support;post;go;live;fort;engagement;résultat;fort;interaction;correspondant;métier;maintenir;état;opérationnel;système;dinformation;client;superviser;exécuter;résolution;ticket;livraison;changement;livraison;version;sein;équipe;assistance;fournir;expertise;technique;fonctionnelle;module;sap;wm;mm;sd;ewm;pp;qm;maintenir;connectivité;évolutivité;assurer;continuité;activité;métier;production;assistance;mise;production;formation;support;utilisateur;assurer;reporting;pilotage;activité;documentation;nécessaire;associer
https://www.emploi.ma/offre-emploi-maroc/senior-software-engineer-java-springboot-oujda-9053192,Senior Software Engineer (JAVA-SPRINGBOOT) - Oujda,AFRICAWORK,2026-03-26,Casablanca-Mohammedia - Oujda,JAVA,"We are recruiting on behalf of our Client for an experiencedSenior Software Engineer JAVA-SPRINGBOOTto join a company based inOujda, specialized in providing products and services for businesses and individuals.Responsibilities:Development: Write clean, efficient, and maintainable code; implement complex features.Code Review: Review code from peers and provide constructive feedback.Testing Quality Assurance: Ensure proper unit testing",we;are;recruiting;behalf;of;our;client;for;an;experiencedsenior;software;engineer;java;springbootto;join;company;based;inoujda;specialized;in;providing;product;and;service;for;businesses;and;individual;responsibilitie;development;write;clean;efficient;and;maintainabl;code;implement;complex;feature;code;review;review;code;from;peer;and;provid;constructif;feedback;testing;quality;assurance;ensure;proper;unir;testing
https://www.emploi.ma/offre-emploi-maroc/developpeur-c-senior-multiplateforme-rabat-9285636,Développeur C++ Senior (Multiplateforme) - RABAT,JOB CONNECT,2026-03-31,Rabat-Salé-Kénitra,"LINUX, API, AGILE, C++","Nous recrutons pour le compte de notre client basé à Rabat, UnDéveloppeur C Senior Multiplateforme, expérimenté, doté dune expertise technique avancée et dune forte capacité à travailler sur des environnements complexes et innovants.Missions principales :Développer et maintenir des applications C multiplateformes Windows, macOS, Linux, en garantissant performance, fiabilité et compatibilitéSolides connaissances en Bibliothèque standard C, Gestion mémoire, Architecture logicielle, Maintenance de code existantConcevoir, implémenter et maintenir des API simples, robustes et performantesParticiper activement aux phases de conception design reviews et aux revues de codeAssurer la maintenance corrective et évolutive du code existantMettre en place et maintenir des tests unitaires ainsi que des processus dintégration continueTravailler en méthodologie Agile avec des livraisons régulièresContribuer au développement de composants modernes, notamment :IntelliSense serveur LSP, compilateurÉvolution dun serveur web embarquéExtensions Visual Studio Code édition, débogage, autocomplétion avancéeIntégration doutils dintelligence artificielle recherche sémantique, assistants de codeExcellente maîtrise du C niveau avancéSolides connaissances en Bibliothèque standard C, Gestion mémoire, Architecture logicielle, Maintenance de code existantBonne maitrise en développement multiplateforme Windows, macOS, LinuxBonne compréhension des outils de développement modernes et environnements IDEMaîtrise obligatoire du français réunions, revues de code, spécificationsÉtablir les sujets techniques variés et innovants C core, IA, outils de développement, serveurs embarqués",recruter;compte;client;baser;rabat;undéveloppeur;senior;multiplateforme;expérimenté;doté;dun;expertise;technique;avancer;dune;fort;capacité;travailler;environnement;complexe;innovant;mission;principal;développer;maintenir;application;multiplateforme;windows;macos;linux;garantir;performanc;fiabilité;compatibilitésolide;connaissance;bibliothèque;standard;gestion;mémoir;architecture;logiciel;maintenance;code;existantconcevoir;implémenter;maintenir;api;simple;robuster;performantesparticiper;activemer;phase;conception;design;reviews;revoir;codeassurer;maintenance;correctif;évolutif;code;existantmettre;place;maintenir;test;unitaire;processus;dintégration;continuetravailler;méthodologie;agile;livraison;régulièrescontribuer;développement;composant;moderne;intellisense;serveur;lsp;compilateurévolution;dun;serveur;web;embarquéextensions;visual;studio;code;édition;débogage;autocomplétion;avancéeintégration;doutil;dintelligence;artificiel;recherche;sémantique;assistant;codeexcellent;maîtrise;niveau;avancésolides;connaissance;bibliothèque;standard;gestion;mémoir;architecture;logiciel;maintenance;code;existantbonn;maitrise;développement;multiplateform;windows;macos;linuxbonn;compréhension;outil;développement;moderne;environnement;idemaîtris;obligatoire;français;réunion;revoir;code;spécificationsétablir;sujet;technique;varier;innovant;core;ia;outil;développement;serveur;embarquer
https://www.emploi.ma/offre-emploi-maroc/developpeur-fullstack-webmobile-marrakech-9300002,Développeur Fullstack Web/Mobile - Marrakech,MTS SYSTEM,2026-04-27,Casablanca-Mohammedia - Marrakech-Safi - Rabat-Salé-Kénitra,"ANDROID, C, JAVA, JAVASCRIPT, NET, C#, FULL STACK","Société à rayonnement international, implantée à Marrakech depuis 2006, spécialisée dans la distribution et le développement dapplications commerciales et monétiques, est à la recherche deDéveloppeurs Full Stack.Missions:Sous la direction dun chef de projet, au sein dune équipe de développeurs, vous participerez à la conception et au développement technique de nouvelles applications web etou mobile.Activités principales :Développement des applications :Rédiger les lignes de codes nécessaires à la création dune applicationAppliquer les règles de navigation, créer des liens entre les pagesDévelopper les interfacesCorriger et optimiser les fonctionnalités qualité, charte graphique, ergonomie...Documenter les applications pour les développements ultérieurs et la mise en production.Tests et écriture des corrections nécessaires :Préparer et réaliser les tests unitaires et les tests fonctionnelsApporter les correctifs nécessaires suite à ces tests ou aux tests fonctionnels réalisés par les utilisateurs ou la maîtrise douvrage.Maintenance corrective et évolutive des applications :Assurer les corrections suite aux problèmes soulevés bugsPrendre en compte les évolutions des solutions techniques existantesAssurer la programmation des évolutions demandées.Réalisation de lanalyse technique Sous la responsabilité du chef de projet :Analyser les besoins métiers spécifiés et les traduire en cahier des charges techniquesÉcrire les spécifications techniques générales et détaillées en envisageant les problèmes éventuels et les évolutions.Activités éventuelles :Pour de petits projets, le développeur pourra parfois être amené à gérer la partie technique de A à Z sans quil y ait de chef de projet, et parfois rédiger les spécifications fonctionnelles détaillées.",société;rayonnement;international;implanter;marrakech;spécialiser;distribution;développement;dapplication;commercial;monétique;recherche;dedéveloppeur;full;stack;mission;direction;dun;chef;projet;sein;dun;équipe;développeur;participer;conception;développement;technique;nouveau;application;web;etou;mobile;activité;principal;développement;application;rédiger;ligne;code;nécessaire;création;dun;applicationappliquer;règle;navigation;créer;lien;pagesdévelopper;interfacescorriger;optimiser;fonctionnalité;qualité;charte;graphique;ergonomi;documenter;application;développement;ultérieur;mise;production;test;écriture;correction;nécessaire;préparer;réaliser;test;unitaire;test;fonctionnelsapporter;correctif;nécessaire;suite;test;test;fonctionnel;réaliser;utilisateur;maîtris;douvrage;maintenance;correctif;évolutif;application;assurer;correction;suite;problème;soulever;bugsprendre;compte;évolution;solution;technique;existantesassurer;programmation;évolution;demander;réalisation;lanalyse;technique;responsabilité;chef;projet;analyser;besoin;métier;spécifier;traduire;cahier;charge;techniquesécrir;spécification;technique;général;détailler;envisager;problème;éventuel;évolution;activité;éventuel;petit;projet;développeur;pouvoir;amener;gérer;partie;technique;z;quil;chef;projet;rédiger;spécification;fonctionnel;détailler
https://www.emploi.ma/offre-emploi-maroc/responsable-carte-monetique-casablanca-9298400,Responsable Carte Monétique - Casablanca,,2026-04-08,Casablanca-Mohammedia,"bases de données, systèmes d'information, APPLICATIONS WEB, Outils informatiques, analyse de données, Relation Clients, FIDÉLISATION CLIENT, Gestion des Réclamations, Suivi des performances, Plan d’action commercial, veille concurrentielle, Responsable monétique, Chargé de monétique, Business analyst, Responsable portefeuille clients, Monétique, Finance, Comptabilité, Gestion","Dans le cadre de sa croissance, une grande structure basée àCasablancarecrute unResponsable carte monétique.Vos principales missions sont les suivantes :Développer, animer et suivre le portefeuille clients.Analyser et suivre lévolution des volumes de carburants vendus via les cartes carburants.Répondre aux réclamations clients et demandes de nos clients.Assurer en veille concurrentielle.Établir les reportings mensuels .Mettre en œuvre un plan dactions nécessaire à la réalisation des objectifs .",cadre;croissance;grand;structure;baser;àcasablancarecrute;unresponsabl;carte;monétiqu;principal;mission;développer;animer;portefeuill;client;analyser;lévolution;volume;carburant;vendre;carte;carburant;répondre;réclamation;client;demande;client;assurer;veille;concurrentiel;établir;reporting;mensuel;œuvre;plan;daction;nécessaire;réalisation;objectif
https://www.emploi.ma/offre-emploi-maroc/technicienne-full-stack-mohammedia-9261447,Technicien(ne) Full Stack - Mohammedia,BATIFER,2026-03-11,Casablanca-Mohammedia,"JAVASCRIPT, NODE JS, HTML, FULL STACK, CSS","Nous sommes à la recherche d'uneTechnicienne Full Stack.Missions :Capable dintervenir à la fois sur le développement dapplications internes et sur la maintenance du parc informatique.Développement Front-end HTML, CSS, JavaScript, framework moderneDéveloppement Back-end PHP, Node.jsMaintenance logicielle du parc informatique",être;recherche;unetechnicienne;full;stack;mission;capable;dintervenir;fois;développement;dapplication;interne;maintenance;parc;informatique;développement;front;end;html;css;javascript;framework;modernedéveloppement;back;end;php;logiciel;parc;informatique
https://www.emploi.ma/offre-emploi-maroc/technicien-maintenance-machines-xerox-canon-casablanca-9254659,"Technicien Maintenance - Machines (XEROX, CANON) - Casablanca",TECTRA CASA TERTIAIRE – RECRUTEMENT,,Casablanca-Mohammedia,"Équipement, Qualité, Maintenance Préventive, Machines, Maintenance, Production","LHumain est au cœur de notre métier !TECTRA est aujourdhui leader du conseil en Ressources Humaines au Maroc. Avec plus de 1000 clients actifs multisectoriels et une force de réseaux de 27 agences partout dans le Royaume, Tectra vous accompagne dans votre recherche demploi.Pour lun de ses clients, dans le secteur commercial, TECTRA recherche uneTechnicien Maintenance - Machines XEROX, CANON, à Casablanca.Missions Principales :Assurer linstallation, la maintenance préventive et curative des machines dimpression XEROX, CANONDiagnostiquer les pannes mécaniques, électriques et électroniquesIntervenir rapidement en cas de dysfonctionnement chez les clientsEffectuer les réglages, tests et mises à jour nécessairesAssurer la disponibilité et le bon fonctionnement des équipement",lhumain;cœur;métier;tectra;aujourdhui;leader;conseil;ressource;humain;maroc;client;actif;multisectoriel;force;réseau;agence;partout;royaume;tectra;accompagner;recherche;demploi;lun;client;secteur;commercial;tectra;recherche;unetechnicien;maintenance;machine;xerox;canon;casablanca;mission;principal;assurer;linstallation;maintenance;préventif;curatif;machine;dimpression;xerox;canondiagnostiquer;panne;mécanique;électrique;électroniquesintervenir;rapidement;cas;dysfonctionnement;clientseffectuer;réglage;test;mettre;jour;nécessairesassurer;disponibilité;bon;fonctionnement;équipement
https://www.emploi.ma/offre-emploi-maroc/professeur-permanent-informatique-fes-9261120,Professeur Permanent en Informatique - Fès,EDVANTIS HIGHER EDUCATION GROUP,2026-04-27,Fès,,"Dans le cadre de son développement, le groupeEdvantisrecrute pour son campus ISGA à Fès desEnseignants Chercheurs Permanents en Informatique.Missions:Enseignement cours et des Travaux Dirigés et autres activités pédagogiquesEncadrement pédagogique et suivi de projets étudiantsRecherche scientifique dans le domaine de spécialisation.",cadre;développement;groupeedvantisrecrute;campus;isger;fès;desenseignant;chercheur;permanents;informatique;mission;enseignement;cours;travail;dirigé;activité;pédagogiquesencadrement;pédagogique;suivre;projet;étudiantsrecherch;scientifique;domaine;spécialisation
https://www.emploi.ma/offre-emploi-maroc/technicien-reseau-informatique-niveau-1-casablanca-9065662,Technicien Réseau Informatique Niveau 1 - Casablanca,CALLIOPE,2026-03-13,Casablanca-Mohammedia,"DNS, VPN, DHCP","Nous sommes à la recherche d'unTechnicien Réseau Informatique Niveau 1.Rattaché à un responsable Informatique vos missions:Assurer lesupport technique de niveau 1auprès des utilisateurs téléphone, ticketing, email.Diagnostiquer et résoudre les incidents courants liés au réseau connexion Internet, Wi-Fi, VPN, imprimantes, partages réseau.Réaliser lesconfigurations de base: IP, DNS, DHCP, intégration au domaine Active Directory.Vérifier et maintenir les équipements réseau : switchs, routeurs, bornes Wi-Fi contrôles visuels, redémarrage, câblage.Traiter les incidents liés auxlogiciels métierset auxsystèmes dexploitation.Participer à ladocumentation des procédureset ausuivi des tickets.",être;recherche;untechnicien;réseau;informatique;niveau;responsable;informatique;mission;assurer;lesupport;technique;niveau;utilisateur;téléphone;ticketing;e-mail;diagnostiquer;résoudre;incident;courant;lier;réseau;connexion;internet;wi;fi;vpn;imprimante;partage;réseau;réaliser;lesconfiguration;base;ip;dns;dhcp;intégration;domaine;active;directory;vérifier;maintenir;équipement;réseau;switch;routeur;borne;wi;fi;contrôle;visuel;redémarrage;câblage;traiter;incident;lier;auxlogiciel;métierset;auxsystème;dexploitation;participer;ladocumentation;procédureset;ausuivi;ticket
https://www.emploi.ma/offre-emploi-maroc/imprimeur-casablanca-9260124,Imprimeur - Casablanca,TECTRA AGENCE AIN SBAA,2026-03-10,Casablanca-Mohammedia,,"Pour lun de ses clients, dans le secteur des éditions et des imprimeries, TECTRA recherche unImprimeur, à CasablancaMissions Principales :Transformer les fichiers numériques en supports physiques livres, affiches, packagings en assurant une qualité optimaleRéceptionner les dossiers de fabrication, préparer les supports papier, carton, plastique et les consommablesCaler les plaques, paramétrer les logiciels de RIP en numérique et ajuster la colorimétrieSurveiller le bon déroulement de l'impression, vérifier la conformité repérage des couleurs, absence de défauts et maintenir les cadences.Réaliser l'entretien de premier niveau et le nettoyage régulier des presses.",lun;client;secteur;édition;imprimerie;tectra;recherche;unimprimeur;casablancamission;principal;transformer;fichier;numérique;support;physique;livre;affiche;packaging;assurer;qualité;optimaleréceptionner;dossier;fabrication;préparer;support;papier;carton;plastique;consommablescaler;plaque;paramétrer;logiciel;rip;numérique;ajuster;colorimétriesurveiller;bon;déroulement;impression;vérifier;conformité;repérage;couleur;absence;défaut;maintenir;cadence;réaliser;entretien;niveau;nettoyage;régulier;presse
https://www.emploi.ma/offre-emploi-maroc/developpeur-full-stack-hf-rabat-9264361,Développeur Full Stack (H/F)  - Rabat,YCN DEV MAROC,2026-03-14,Rabat-Salé-Kénitra,"JAVA, DJANGO, SCRUM, API, MONGODB, SPRING, CSS, CSS3, DOCKER, LARAVEL, NOSQL, HTML, NODE JS, JAVASCRIPT, PYTHON, REACT, POSTGRESQL, SQL, GIT, FULL STACK","Notre société, filiale d'une entreprise française spécialisée danslaDigital et la Data B2Bdepuis 25 ans, recruteunDéveloppeur Full Stackafin de renforcer son équipe IT. Notre société offre à une clientèle de moyennes et grandes entreprises des prestations de services informatiques. La culture dentreprise est orientée vers lEngagement, le Travail déquipe et le Respect avec la possibilité pour chacun de sépanouir et de progresser.Missions:Développement Front-end : Création de l'interface utilisateur UI et expérience utilisateur UX en utilisant des technologies comme HTML, CSS, JavaScript, et des frameworks React, Vue, Angular.Développement Back-end : Développement de la logique métier, des serveurs et des API Node.js, Python, Ruby, PHP, Java.Gestion des bases de données : Conception, structuration et interrogation de bases de données SQL, NoSQL.Intégration et API : Connexion des différentes parties de l'application et intégration de services tiers.Maintenance et Optimisation : Debugging, re factoring de code, et amélioration des performances.Méthodes Agiles : Participation aux réunions de projet ScrumKanban et aux revues de code.Déploiement DevOps de base : Gestion de la mise en ligne, parfois en utilisant des services cloud comme AWS.",société;filiale;entreprise;français;spécialiser;dansladigital;data;an;recruteundéveloppeur;full;stackafin;renforcer;équipe;it;société;offrir;clientèle;moyenne;grand;entreprise;prestation;service;informatique;culture;dentreprise;orienter;lengagement;travail;déquip;respect;possibilité;sépanouir;progresser;mission;développement;front;end;création;interface;utilisateur;ui;expérience;utilisateur;ux;utiliser;technologie;html;css;javascript;framework;react;vue;angular;développement;back;end;développement;logique;métier;serveur;api;python;ruby;php;java;gestion;base;donnée;conception;structuration;interrogation;base;donnée;sql;api;connexion;party;application;intégration;service;tiers;maintenance;optimisation;debugging;r;factoring;code;amélioration;performance;méthode;agiles;participation;réunion;projet;scrumkanban;revoir;code;déploiement;devop;base;gestion;mise;ligne;utiliser;service;cloud;aw
https://www.emploi.ma/offre-emploi-maroc/responsable-paie-administration-rh-casablanca-9279952,Responsable Paie et Administration R.H - Casablanca,SALAM GAZ,2026-03-25,Casablanca-Mohammedia,"Administration RH, Bilan Social, Indicateurs RH, Formation, Administration du Personnel, Administration RH","Nous sommes à la recherche d'unResponsable Paie et Administration R.HMissions :Le Responsable Paie Administration RH aura pour missions :Superviser lensemble du processus de paie : collecte des éléments variables, établissement des bulletins de paie, calcul des heures supplémentaires, congés, absences, arrêts maladie, etc.Gérer les déclarations sociales et fiscales : charges sociales, impôts liés à la paie, avantages sociaux.Assurer la conformité avec la législation du travail droit social du pays Maroc : conventions collectives, obligations légales, contrôles, audits.Administrer la gestion du personnel : contrats de travail, avenants, dossier administratif des salariés, suivi des absences congés temps de travail.Mettre en place paramétrer administrer le Système dInformation RH lié à la paie.Veille sociale et réglementaire : suivre les évolutions légales, sassurer que les pratiques internes soient à jour.Piloter ou coordonner léquipe paie administration du personnel : formation, suivi, gestion des délais, contrôle qualité.Optimiser les process : proposer des améliorations pour fiabiliser, accélérer et sécuriser les opérations de paie et dadministration RH.Répondre aux interrogations des salariés managers sur les questions paie, contrats, avantages sociaux.Reporting : établir les indicateurs RH pertinents masse salariale, coût des charges, absences, turnover, éventuellement le bilan social.",être;recherche;unresponsabl;paie;administration;responsable;paie;administration;rh;mission;superviser;lensembl;processus;paie;collecte;élément;variable;établissement;bulletin;paie;calcul;heure;supplémentaire;conger;absence;arrêt;maladie;gérer;déclaration;social;fiscal;charge;social;impôt;lier;paie;avantage;social;assurer;conformité;législation;travail;droit;social;pays;maroc;convention;collectif;obligation;légal;contrôle;audit;administrer;gestion;personnel;contrat;travail;avenant;dossier;administratif;salarié;suivre;absence;congé;temp;travail;mettre;place;paramétrer;administrer;système;dinformation;rh;lier;paie;veille;social;réglementaire;évolution;légal;sassurer;pratique;interne;être;jour;piloter;coordonner;léquipe;payer;administration;personnel;formation;suivre;gestion;délai;contrôle;qualité;optimiser;process;proposer;amélioration;fiabiliser;accélérer;sécuriser;opération;paie;dadministration;interrogation;salarier;manager;question;pai;contrat;avantage;social;reporting;établir;indicateur;rh;pertinent;masse;salarial;coût;charge;absence;turnover;éventuellement;bilan;social
https://www.emploi.ma/offre-emploi-maroc/agent-administratif-logistique-parc-automobile-casablanca-9278614,Agent Administratif Logistique Parc Automobile  - Casablanca,TECTRA CASA BOURGOGNE – RECRUTEMENT,2026-03-24,Casablanca-Mohammedia,"Comptabilité, Finance, Gestion, Comptabilité","Pour l'un de ces clients concessionnaire d'automobile ; Tectra recrute 2Agents Administratifs Logistique Parc Automobile.Mission principales :Gestion Administrative :Suivi des documents cartes grises, assurances, contrôle technique, gestion des cartes carburant, des contraventions, des sinistres, des factures.Logistique Organisation :Planification des affectations, optimisation des plannings, gestion des livraisonsrestitutions, allocation des ressources.Suivi Technique :S'assurer de la conformité réglementaire VGP, etc., organiser l'entretien et les réparations, vérifier les niveaux et l'équipement des véhicules.Relationnel Reporting :Conseiller les utilisateurs, informer la direction, rédiger des rapports d'activité.",client;concessionnaire;automobile;tectra;recrute;administratif;logistique;parc;automobile;mission;principal;gestion;administratif;suivre;document;carte;gris;assurance;contrôle;technique;gestion;carte;carburer;contravention;sinistre;facture;logistique;organisation;planification;affectation;optimisation;planning;gestion;livraisonsrestitution;allocation;ressource;suivre;technique;assurer;conformité;réglementaire;vgp;organiser;entretien;réparation;vérifier;niveau;équipement;véhicule;relationnel;reporting;conseiller;utilisateur;informer;direction;rédiger;rapport;activité
https://www.emploi.ma/offre-emploi-maroc/technicien-informaticien-casablanca-9287788,Technicien Informaticien - Taliouine - Askaoun,AYA GOLD AND SILVER,2026-04-02,Agadir - Marrakech-Safi,"TCP IP, MICROSOFT","Nous sommes à la recherche d'unTechnicien Informaticien.Mission:Assurer linstallation et la garantie de fonctionnement des équipements informatiques et téléphoniques matériels et logiciels liés au poste de travailResponsabilités :Préparer et installer le poste de travail ;Assurer la maintenance préventive et corrective des ordinateurs ;Contribuer à la gestion du parc ;Assure une veille technologique sur les ordinateurs et les logiciels ;Assurer le support auprès des utilisateurs ;Contribuer à la disponibilité, confidentialité et lintégrité du système dinformation ;Principales activités :Installation initiale des équipements informatiques et téléphoniques applications, utilitaires, ;Installation des mises à jour des applications et utilitaires ;Télédistribution des applications, Antivirus suivant un plan de déploiement ;Détection et limitation des virus ;Traitement des incidents à distance sur les ordinateurs, réseaux, messagerie ou téléphonie ;Administration de la messagerie sur la partie cliente du poste de travail connexion, exploitation ;Aide à la prise en main des équipements et logiciels installés ;Remonter les incidents de sécurités.",être;recherche;untechnicien;informaticien;mission;assurer;linstallation;garantie;fonctionnement;équipement;informatique;téléphonique;matériel;logiciel;lier;poste;travailresponsabilité;préparer;installer;poste;travail;assurer;maintenance;préventif;correctif;ordinateur;contribuer;gestion;parc;assurer;veille;technologique;ordinateur;logiciel;assurer;support;auprès;utilisateur;contribuer;disponibilité;confidentialité;lintégrité;système;dinformation;principale;activité;installation;initial;équipement;informatique;téléphonique;application;utilitaire;installation;mise;jour;application;utilitaire;télédistribution;application;antivirus;plan;déploiement;détection;limitation;virus;traitement;incident;distance;ordinateur;réseau;messagerie;téléphonie;administration;messagerie;partie;client;poste;travail;connexion;exploitation;aide;prise;main;équipement;logiciel;installé;remonter;incident;sécurité
https://www.emploi.ma/offre-emploi-maroc/community-manager-rabat-8726729,Community Manager - Rabat,,2026-03-24,Rabat-Salé-Kénitra,"Communication, Communication Digitale, Facebook Ads, Marketing, Stratégie de Communication, Community Management, Publicité","Nous sommes à la recherche dunCommunity Managerenthousiaste et créatif pour rejoindre notre équipe à Rabat. Vous serez responsable de la gestion de la présence en ligne de notre entreprise et de lanimation de nos réseaux sociaux. Ce poste est destiné à un profil moyen, ayant une première expérience dans la gestion de communautés et souhaitant développer ses compétences dans un environnement dynamique.Missions :Gérer et animer les comptes sur les réseaux sociaux Facebook, Instagram, LinkedIn, Twitter, etc..Créer du contenu engageant et visuel texte, image, vidéo adapté à chaque plateforme.Assurer la modération des commentaires et messages.Interagir avec les abonnés et maintenir une relation active avec la communauté.Analyser les performances des actions menées et proposer des ajustements reporting mensuel.Participer à la stratégie de communication digitale et à la gestion des campagnes publicitaires.Assurer une veille constante sur les tendances et l'actualité des réseaux sociaux.",être;recherche;duncommunity;managerenthousiaste;créatif;rejoindre;équipe;rabat;être;responsable;gestion;présence;ligne;entreprise;lanimation;réseau;social;poste;destiner;profil;moyen;expérience;gestion;communauté;souhaiter;développer;compétence;environnement;dynamique;mission;gérer;animer;compte;réseau;social;facebook;instagram;linkedin;twitter;créer;contenu;engager;visuel;text;image;vidéo;adapter;plateforme;assurer;modération;commentaire;message;interagir;abonné;maintenir;relation;actif;communauté;analyser;performance;action;mener;proposer;ajustement;reporting;mensuel;participer;stratégie;communication;digital;gestion;campagne;publicitaire;assurer;veille;constant;tendance;actualité;réseau;social
https://www.emploi.ma/offre-emploi-maroc/professeur-permanent-informatique-casablanca-9261121,Professeur Permanent en Informatique - Casablanca,EDVANTIS HIGHER EDUCATION GROUP,2026-03-11,Casablanca-Mohammedia,,"Dans le cadre de son développement, le groupeEdvantisrecrute pour son campus ISGA à Casablanca desEnseignants Chercheurs Permanents en Informatique.Missions:Enseignement cours et des Travaux Dirigés et autres activités pédagogiquesEncadrement pédagogique et suivi de projets étudiantsRecherche scientifique dans le domaine de spécialisation.",cadre;développement;groupeedvantisrecrute;campus;isger;casablanca;desenseignant;chercheur;permanents;informatique;mission;enseignement;cours;travail;dirigé;activité;pédagogiquesencadrement;pédagogique;suivre;projet;étudiantsrecherch;scientifique;domaine;spécialisation
